sender_epk_id,recipient_epk_id,amount,transferdt,bad_flag
EPK_000443,EPK_000271,1500.59,2024-06-06 10:40:28.755669,False
EPK_000172,EPK_000149,5431.15,,False
EPK_000045,EPK_000361,5327.54,2024-06-06 11:04:00.841343,False
EPK_000327,EPK_000145,296.42,2024-06-06 11:13:20.128829,True
EPK_000235,EPK_000430,1280.39,2024-06-06 11:20:41.646934,False
EPK_000438,EPK_000208,557.65,2024-06-06 11:51:32.338791,False
EPK_000213,EPK_000285,878.39,2024-06-06 11:55:29.020820,False
EPK_000084,EPK_000009,4265.67,2024-06-06 12:36:32.775446,False
EPK_000281,EPK_000226,1017.52,2024-06-06 12:42:00.600495,False
EPK_000231,EPK_000185,2918.16,,False
EPK_000084,EPK_000061,3052.27,2024-06-06 14:03:10.993660,False
EPK_000408,EPK_000084,438.58,2024-06-06 14:24:22.591416,False
EPK_000488,EPK_000463,6928.51,2024-06-06 14:32:53.597133,False
EPK_000064,EPK_000133,212.12,2024-06-06 14:35:55.129613,False
EPK_000133,EPK_000322,164.83,2024-06-06 15:10:40.635337,False
EPK_000150,EPK_000296,535.79,2024-06-06 15:33:53.354176,False
EPK_000114,EPK_000170,254.01,,False
EPK_000063,EPK_000212,2718.83,2024-06-06 16:25:01.900216,False
EPK_000342,EPK_000460,51289.93,2024-06-06 16:34:04.419081,False
EPK_000426,EPK_000017,5955.66,,False
EPK_000362,EPK_000313,321.99,2024-06-06 17:04:47.104188,False
EPK_000406,EPK_000059,245.42,2024-06-06 17:12:19.322123,False
EPK_000351,EPK_000087,4751.45,2024-06-06 17:43:30.435368,False
EPK_000157,EPK_000026,185.75,2024-06-06 18:28:53.696105,False
EPK_000076,EPK_000067,250.33,,False
EPK_000490,EPK_000277,1907.6,,False
EPK_000145,EPK_000407,486.47,2024-06-06 19:32:23.772915,False
EPK_000342,EPK_000039,1311.59,2024-06-06 19:53:06.459090,False
EPK_000462,EPK_000108,667.94,,False
EPK_000224,EPK_000073,1051.73,2024-06-06 23:26:08.901864,False
EPK_000404,EPK_000065,4070.92,2024-06-06 23:54:04.863561,False
EPK_000312,EPK_000167,2785.77,,False
EPK_000102,EPK_000261,4339.45,2024-06-07 00:51:16.275121,False
EPK_000406,EPK_000367,2860.94,2024-06-07 00:59:15.427292,False
EPK_000346,EPK_000273,3173.67,2024-06-07 02:22:35.404761,False
EPK_000300,EPK_000336,1093.06,2024-06-07 02:33:37.425852,False
EPK_000427,EPK_000357,123.75,2024-06-07 03:02:19.758346,False
EPK_000465,EPK_000236,933.51,2024-06-07 03:03:23.590948,False
EPK_000087,EPK_000214,1761.45,,False
EPK_000370,EPK_000365,1225.78,2024-06-07 04:50:41.800735,False
EPK_000302,EPK_000285,2058.76,2024-06-07 05:13:22.926840,False
EPK_000167,EPK_000377,24136.12,,False
EPK_000434,EPK_000148,516.84,2024-06-07 06:20:39.921794,False
EPK_000169,EPK_000317,597.48,,False
EPK_000134,EPK_000393,6721.25,2024-06-07 07:31:14.094751,False
EPK_000049,EPK_000375,1321.94,2024-06-07 07:48:56.381807,False
EPK_000431,EPK_000106,2168.89,2024-06-07 07:57:08.759002,False
EPK_000339,EPK_000140,451.36,2024-06-07 08:14:04.327194,False
EPK_000346,EPK_000075,365.52,,False
EPK_000133,EPK_000008,179.36,2024-06-07 09:46:52.553222,False
EPK_000346,EPK_000195,1420.25,2024-06-07 10:28:41.544787,False
EPK_000136,EPK_000294,252.68,,False
EPK_000244,EPK_000279,210.18,2024-06-07 12:49:45.518061,False
EPK_000108,EPK_000380,2955.93,2024-06-07 13:03:42.222245,False
EPK_000312,EPK_000117,423.22,2024-06-07 13:26:35.973286,False
EPK_000286,EPK_000289,181.21,2024-06-07 14:09:40.487246,False
EPK_000020,EPK_000486,155.24,2024-06-07 14:14:32.577472,False
EPK_000089,EPK_000060,4305.22,2024-06-07 14:20:00.847541,False
EPK_000295,EPK_000424,934.72,2024-06-07 14:59:16.440770,False
EPK_000111,EPK_000388,602.45,2024-06-07 15:16:41.327756,False
EPK_000300,EPK_000334,1418.27,2024-06-07 15:28:10.018049,False
EPK_000076,EPK_000305,1229.56,2024-06-07 15:58:26.491921,False
EPK_000176,EPK_000387,495.71,2024-06-07 16:23:29.609053,False
EPK_000342,EPK_000050,664.79,2024-06-07 16:34:10.076381,False
EPK_000147,EPK_000051,3281.63,2024-06-07 16:34:38.081382,False
EPK_000100,EPK_000121,3778.79,2024-06-07 17:25:11.677766,False
EPK_000245,EPK_000166,311.91,2024-06-07 17:42:30.421534,False
EPK_000116,EPK_000007,7476.43,2024-06-07 17:53:07.486619,False
EPK_000091,EPK_000368,22327.76,2024-06-07 18:20:43.484677,False
EPK_000400,EPK_000044,708.38,,False
EPK_000027,EPK_000343,683.36,2024-06-07 20:00:52.368035,False
EPK_000424,EPK_000244,285.05,2024-06-07 20:12:52.530355,False
EPK_000449,EPK_000283,402.27,2024-06-07 20:23:57.341007,False
EPK_000024,EPK_000374,1781.49,2024-06-07 21:13:42.627373,False
EPK_000057,EPK_000106,35434.13,2024-06-07 21:20:15.885353,False
EPK_000497,EPK_000026,3269.88,2024-06-07 22:17:01.488940,False
EPK_000296,EPK_000192,666.33,2024-06-07 22:38:04.103259,False
EPK_000133,EPK_000417,579.93,2024-06-08 00:27:51.472702,False
EPK_000330,EPK_000336,405.13,2024-06-08 01:32:32.575316,False
EPK_000248,EPK_000356,5376.79,2024-06-08 01:37:14.686745,False
EPK_000037,EPK_000061,761.39,2024-06-08 01:44:43.725330,False
EPK_000389,EPK_000061,2167.66,2024-06-08 01:49:14.830396,False
EPK_000428,EPK_000421,768.84,,True
EPK_000074,EPK_000281,26293.15,,False
EPK_000141,EPK_000120,492.12,2024-06-08 03:02:10.531706,False
EPK_000321,EPK_000279,381.83,,False
EPK_000167,EPK_000038,532.41,2024-06-08 03:22:00.445581,False
EPK_000258,EPK_000379,2071.47,2024-06-08 03:25:17.254890,False
EPK_000372,EPK_000276,9433.68,2024-06-08 03:29:41.100427,False
EPK_000354,EPK_000093,2078.19,2024-06-08 04:21:46.192186,False
EPK_000224,EPK_000430,3164.86,2024-06-08 04:25:53.457079,False
EPK_000151,EPK_000114,2569.25,2024-06-08 04:51:12.766328,False
EPK_000018,EPK_000175,90.24,2024-06-08 05:43:56.251995,False
EPK_000145,EPK_000120,1070.41,2024-06-08 05:46:19.160750,False
EPK_000447,EPK_000012,681.55,,False
EPK_000240,EPK_000484,887.27,,False
EPK_000371,EPK_000386,319.17,2024-06-08 06:52:40.741370,False
EPK_000380,EPK_000415,4033.79,,False
EPK_000343,EPK_000162,1179.34,2024-06-08 07:26:55.196745,False
EPK_000236,EPK_000274,1168.7,2024-06-08 07:47:12.162413,False
EPK_000034,EPK_000397,879.32,2024-06-08 08:48:28.180062,False
EPK_000189,EPK_000175,426.69,2024-06-08 09:39:14.217793,False
EPK_000000,EPK_000469,75.71,2024-06-08 09:41:13.763005,False
EPK_000483,EPK_000336,1648.34,,False
EPK_000152,EPK_000378,1300.34,2024-06-08 10:03:07.671622,False
EPK_000428,EPK_000323,2443.93,2024-06-08 10:08:27.187731,False
EPK_000432,EPK_000172,1222.28,,False
EPK_000125,EPK_000487,217.25,2024-06-08 10:57:13.369696,False
EPK_000490,EPK_000274,332.89,2024-06-08 11:24:57.197254,False
EPK_000481,EPK_000063,8177.81,2024-06-08 11:55:30.870060,False
EPK_000344,EPK_000100,1769.41,2024-06-08 12:00:26.338709,False
EPK_000399,EPK_000321,3658.56,,False
EPK_000225,EPK_000462,4351.93,2024-06-08 12:38:12.192547,False
EPK_000220,EPK_000065,250.74,2024-06-08 12:42:26.828512,False
EPK_000402,EPK_000330,658.02,,False
EPK_000406,EPK_000044,3045.8,2024-06-08 14:01:35.723342,False
EPK_000210,EPK_000086,322.69,2024-06-08 16:35:21.312748,False
EPK_000024,EPK_000457,594.45,2024-06-08 16:43:08.334831,False
EPK_000015,EPK_000066,503.18,,False
EPK_000181,EPK_000452,362.43,2024-06-08 17:00:15.533585,False
EPK_000498,EPK_000258,902.15,2024-06-08 17:22:04.142979,False
EPK_000328,EPK_000421,529.14,,False
EPK_000128,EPK_000204,603.16,2024-06-08 18:02:07.148575,False
EPK_000041,EPK_000425,1640.4,2024-06-08 18:52:25.045196,False
EPK_000402,EPK_000466,4900.69,,False
EPK_000480,EPK_000423,3452.55,2024-06-08 19:21:10.528725,False
EPK_000417,EPK_000177,1428.83,,False
EPK_000335,EPK_000418,12823.93,2024-06-08 19:49:26.475802,False
EPK_000235,EPK_000279,2946.91,2024-06-08 19:54:24.197937,False
EPK_000359,EPK_000343,3665.61,2024-06-08 20:02:45.920465,False
EPK_000438,EPK_000016,858.71,2024-06-08 20:32:48.986006,False
EPK_000401,EPK_000295,614.05,2024-06-08 20:33:29.353952,False
EPK_000033,EPK_000201,1927.63,2024-06-08 20:58:08.008637,False
EPK_000344,EPK_000449,4269.81,2024-06-08 21:51:40.838099,False
EPK_000380,EPK_000171,1424.63,,False
EPK_000044,EPK_000406,424.22,,False
EPK_000133,EPK_000261,159.91,,False
EPK_000020,EPK_000193,102.28,2024-06-08 23:37:06.800660,False
EPK_000121,EPK_000148,1168.9,2024-06-09 00:09:07.831090,False
EPK_000069,EPK_000374,3729.18,2024-06-09 00:34:29.158195,False
EPK_000351,EPK_000375,34.65,2024-06-09 02:06:52.039158,False
EPK_000360,EPK_000034,440.89,2024-06-09 03:19:30.949482,False
EPK_000047,EPK_000368,345.18,,False
EPK_000490,EPK_000028,1937.01,2024-06-09 04:44:31.084049,False
EPK_000038,EPK_000262,403.34,,False
EPK_000286,EPK_000220,173.18,,False
EPK_000489,EPK_000052,439.89,2024-06-09 04:59:36.383617,False
EPK_000009,EPK_000420,347.74,2024-06-09 05:09:32.659631,False
EPK_000029,EPK_000278,1118.21,2024-06-09 05:14:19.421923,False
EPK_000243,EPK_000352,794.58,,False
EPK_000273,EPK_000391,2129.67,2024-06-09 05:38:13.844243,False
EPK_000443,EPK_000075,1086.4,,False
EPK_000087,EPK_000493,5026.36,2024-06-09 06:26:55.145395,False
EPK_000243,EPK_000175,560.08,2024-06-09 07:18:15.079491,False
EPK_000380,EPK_000009,2779.87,,False
EPK_000328,EPK_000462,1766.54,2024-06-09 07:54:26.381374,False
EPK_000478,EPK_000116,704.09,,False
EPK_000014,EPK_000279,3077.82,2024-06-09 08:51:40.082561,False
EPK_000003,EPK_000217,329.2,,False
EPK_000190,EPK_000174,7042.76,2024-06-09 09:18:19.187266,False
EPK_000167,EPK_000233,342.22,,False
EPK_000008,EPK_000436,146.79,2024-06-09 11:04:49.631308,False
EPK_000108,EPK_000251,130.57,2024-06-09 11:33:27.681074,False
EPK_000136,EPK_000294,1257.19,2024-06-09 11:47:03.738365,False
EPK_000153,EPK_000450,470.48,2024-06-09 12:26:35.798784,False
EPK_000387,EPK_000321,1439.22,2024-06-09 12:32:26.947958,False
EPK_000208,EPK_000005,209.76,,False
EPK_000271,EPK_000020,2276.69,,False
EPK_000142,EPK_000072,1445.34,2024-06-09 12:46:38.589508,False
EPK_000098,EPK_000329,552.12,,False
EPK_000376,EPK_000035,2799.74,2024-06-09 14:26:25.250647,False
EPK_000307,EPK_000386,2598.24,2024-06-09 15:13:26.594919,False
EPK_000068,EPK_000232,1259.05,2024-06-09 15:25:34.389518,False
EPK_000246,EPK_000215,4150.25,2024-06-09 17:23:29.098743,False
EPK_000260,EPK_000469,5800.78,,False
EPK_000275,EPK_000496,336.02,,False
EPK_000078,EPK_000205,5995.02,2024-06-09 18:21:11.472926,False
EPK_000145,EPK_000425,284.69,2024-06-09 19:13:04.504999,False
EPK_000110,EPK_000428,3488.79,2024-06-09 19:36:57.358176,False
EPK_000257,EPK_000043,4540.6,,False
EPK_000092,EPK_000090,843.89,,False
EPK_000012,EPK_000416,1012.43,2024-06-09 21:08:53.998649,False
EPK_000259,EPK_000315,700.26,,False
EPK_000425,EPK_000469,318.42,2024-06-09 21:43:19.162987,False
EPK_000108,EPK_000092,421.29,,True
EPK_000329,EPK_000466,2309.83,,False
EPK_000188,EPK_000338,3958.2,2024-06-09 22:14:01.005025,False
EPK_000094,EPK_000453,1073.14,,False
EPK_000104,EPK_000492,241.01,2024-06-09 22:47:38.458130,False
EPK_000007,EPK_000082,196.49,2024-06-09 22:48:24.284171,False
EPK_000066,EPK_000332,935.26,2024-06-09 22:52:06.058445,False
EPK_000495,EPK_000281,497.01,2024-06-09 22:58:04.197214,False
EPK_000190,EPK_000469,6498.46,2024-06-09 23:02:44.912542,False
EPK_000365,EPK_000020,382.44,,False
EPK_000255,EPK_000227,2686.7,,False
EPK_000008,EPK_000375,432.28,2024-06-09 23:48:57.732314,False
EPK_000477,EPK_000129,716.77,2024-06-09 23:56:06.082453,False
EPK_000116,EPK_000174,1419.72,2024-06-10 00:07:05.144872,False
EPK_000266,EPK_000107,2390.78,,False
EPK_000098,EPK_000413,2066.97,2024-06-10 00:32:33.353078,False
EPK_000484,EPK_000282,473.51,,False
EPK_000297,EPK_000070,1274.77,,False
EPK_000396,EPK_000403,625.04,2024-06-10 02:27:34.397706,False
EPK_000163,EPK_000049,128.14,2024-06-10 02:35:53.289532,False
EPK_000375,EPK_000094,1545.95,2024-06-10 02:51:54.994444,False
EPK_000140,EPK_000278,7288.53,2024-06-10 02:52:09.846720,False
EPK_000267,EPK_000396,11117.49,2024-06-10 02:56:58.789195,False
EPK_000036,EPK_000336,1765.3,2024-06-10 02:58:50.522907,False
EPK_000073,EPK_000131,1600.21,2024-06-10 03:06:33.155671,False
EPK_000072,EPK_000397,21.56,2024-06-10 03:43:08.164780,False
EPK_000307,EPK_000275,65577.75,2024-06-10 04:15:44.318604,False
EPK_000198,EPK_000379,9381.1,2024-06-10 04:18:55.054498,False
EPK_000129,EPK_000012,3424.48,2024-06-10 04:21:26.691445,False
EPK_000245,EPK_000002,1221.7,,False
EPK_000311,EPK_000473,38.62,,False
EPK_000059,EPK_000473,1441.53,2024-06-10 04:47:06.016380,False
EPK_000278,EPK_000465,1150.16,2024-06-10 04:58:15.327900,False
EPK_000102,EPK_000223,132.44,,False
EPK_000295,EPK_000461,2147.89,2024-06-10 06:22:03.915622,False
EPK_000319,EPK_000174,7008.79,2024-06-10 06:37:48.204650,False
EPK_000486,EPK_000386,1827.75,2024-06-10 06:42:43.900442,False
EPK_000340,EPK_000384,1818.81,2024-06-10 07:16:23.634763,False
EPK_000150,EPK_000089,2002.68,2024-06-10 07:55:27.530468,False
EPK_000156,EPK_000407,675.76,2024-06-10 08:02:02.014423,False
EPK_000205,EPK_000240,3420.38,2024-06-10 08:07:28.010918,False
EPK_000473,EPK_000034,10782.64,2024-06-10 09:35:07.135994,False
EPK_000178,EPK_000013,1166.65,2024-06-10 09:42:15.176832,False
EPK_000196,EPK_000194,353.17,2024-06-10 10:04:41.481882,False
EPK_000222,EPK_000396,137.24,2024-06-10 10:15:33.979025,True
EPK_000088,EPK_000430,2324.87,,False
EPK_000286,EPK_000305,2755.43,2024-06-10 11:18:32.059538,False
EPK_000433,EPK_000333,1893.0,2024-06-10 11:40:50.763398,False
EPK_000275,EPK_000212,770.14,,False
EPK_000235,EPK_000409,1661.86,2024-06-10 12:04:44.284922,False
EPK_000182,EPK_000002,491.07,,False
EPK_000208,EPK_000178,377.59,2024-06-10 12:24:59.525665,False
EPK_000492,EPK_000039,246.05,2024-06-10 12:49:51.998715,False
EPK_000129,EPK_000451,249.93,2024-06-10 12:56:31.190048,False
EPK_000152,EPK_000163,2430.04,,False
EPK_000012,EPK_000306,732.23,2024-06-10 13:06:01.689223,False
EPK_000121,EPK_000234,394.62,2024-06-10 14:23:43.721224,False
EPK_000358,EPK_000256,142.19,2024-06-10 14:55:28.150117,False
EPK_000219,EPK_000359,3000.67,,False
EPK_000105,EPK_000494,5456.79,2024-06-10 15:38:38.345119,False
EPK_000374,EPK_000416,235.99,,False
EPK_000069,EPK_000390,909.61,2024-06-10 16:04:11.893415,False
EPK_000194,EPK_000372,270.74,2024-06-10 16:26:31.428785,False
EPK_000185,EPK_000115,886.54,2024-06-10 16:48:05.573443,False
EPK_000098,EPK_000051,2729.46,2024-06-10 17:36:12.718703,False
EPK_000081,EPK_000375,12425.5,2024-06-10 19:22:18.867187,False
EPK_000074,EPK_000394,560.85,2024-06-10 19:26:04.823466,False
EPK_000373,EPK_000410,3133.38,2024-06-10 19:27:54.089472,False
EPK_000339,EPK_000141,3250.27,,False
EPK_000191,EPK_000085,874.2,2024-06-10 20:44:14.340786,False
EPK_000324,EPK_000463,6248.83,2024-06-10 20:50:35.790497,False
EPK_000466,EPK_000045,670.77,2024-06-10 21:08:08.174317,False
EPK_000213,EPK_000331,2107.17,,False
EPK_000314,EPK_000496,463.85,,False
EPK_000443,EPK_000237,2433.95,2024-06-10 23:33:38.814358,False
EPK_000466,EPK_000009,2093.97,2024-06-11 00:19:16.313511,False
EPK_000381,EPK_000151,6509.66,2024-06-11 00:27:23.955283,False
EPK_000366,EPK_000060,17211.98,2024-06-11 00:55:45.366999,False
EPK_000317,EPK_000493,4331.8,2024-06-11 00:57:32.828603,False
EPK_000143,EPK_000017,2998.87,2024-06-11 01:08:05.250587,False
EPK_000383,EPK_000085,610.32,2024-06-11 01:08:12.083393,False
EPK_000215,EPK_000136,36.65,2024-06-11 01:43:59.086043,False
EPK_000360,EPK_000400,7688.3,,False
EPK_000323,EPK_000229,17752.39,2024-06-11 02:37:11.746970,False
EPK_000014,EPK_000127,1753.68,2024-06-11 02:41:51.668435,False
EPK_000216,EPK_000103,242.46,2024-06-11 03:01:03.518144,False
EPK_000491,EPK_000185,8662.81,,False
EPK_000438,EPK_000396,5753.85,2024-06-11 03:09:40.915114,False
EPK_000034,EPK_000177,51.63,2024-06-11 03:50:34.536456,False
EPK_000182,EPK_000356,1353.72,2024-06-11 06:03:30.477687,False
EPK_000269,EPK_000005,1578.46,2024-06-11 06:22:12.303655,False
EPK_000432,EPK_000340,98.83,,False
EPK_000466,EPK_000306,217.39,2024-06-11 07:45:07.022570,False
EPK_000357,EPK_000035,5638.32,2024-06-11 08:40:14.601758,False
EPK_000099,EPK_000326,1217.56,,False
EPK_000006,EPK_000355,263.77,2024-06-11 10:17:29.900097,False
EPK_000029,EPK_000280,401.77,2024-06-11 10:21:43.145978,False
EPK_000466,EPK_000394,180.97,2024-06-11 10:51:52.187717,False
EPK_000304,EPK_000299,1227.98,,False
EPK_000472,EPK_000013,3389.56,2024-06-11 12:41:03.238797,False
EPK_000143,EPK_000236,6406.12,2024-06-11 12:49:17.295301,False
EPK_000110,EPK_000284,402.63,2024-06-11 12:53:29.363477,False
EPK_000231,EPK_000329,645.05,2024-06-11 13:17:23.625091,False
EPK_000178,EPK_000049,2325.61,2024-06-11 13:43:51.248745,False
EPK_000071,EPK_000495,4577.52,2024-06-11 13:44:13.261126,False
EPK_000209,EPK_000260,1912.51,2024-06-11 13:50:54.740439,False
EPK_000219,EPK_000455,7341.51,2024-06-11 13:52:19.762753,False
EPK_000079,EPK_000109,16736.69,2024-06-11 14:11:36.095672,False
EPK_000499,EPK_000196,95.1,2024-06-11 14:28:17.681476,False
EPK_000082,EPK_000377,10705.63,,False
EPK_000041,EPK_000251,7691.37,2024-06-11 15:24:55.464261,False
EPK_000272,EPK_000087,188.04,2024-06-11 16:06:49.668784,False
EPK_000190,EPK_000487,2198.81,2024-06-11 16:34:04.980853,False
EPK_000172,EPK_000312,2846.83,2024-06-11 16:59:34.662312,False
EPK_000460,EPK_000025,213.85,2024-06-11 17:01:39.731948,False
EPK_000006,EPK_000261,1000.62,,False
EPK_000154,EPK_000143,1386.58,2024-06-11 17:32:11.712102,False
EPK_000009,EPK_000059,217.04,2024-06-11 17:42:48.208663,False
EPK_000033,EPK_000355,659.59,2024-06-11 18:31:20.959245,False
EPK_000035,EPK_000267,8971.12,2024-06-11 18:50:47.434064,False
EPK_000408,EPK_000074,13697.74,,False
EPK_000005,EPK_000002,209.48,2024-06-11 20:17:32.951551,False
EPK_000407,EPK_000062,20.14,,False
EPK_000401,EPK_000235,7016.62,2024-06-11 20:44:34.823789,False
EPK_000214,EPK_000447,16875.52,2024-06-11 21:22:46.965356,False
EPK_000133,EPK_000445,4085.29,2024-06-11 22:03:23.468237,False
EPK_000284,EPK_000228,713.01,2024-06-11 22:12:44.478105,False
EPK_000125,EPK_000389,215.81,2024-06-11 22:14:48.065838,False
EPK_000408,EPK_000274,2766.02,2024-06-11 22:21:21.408432,False
EPK_000438,EPK_000017,5334.86,2024-06-11 22:49:55.263328,False
EPK_000336,EPK_000079,407.6,2024-06-11 22:53:26.466214,False
EPK_000173,EPK_000214,1656.71,2024-06-11 22:54:53.784862,False
EPK_000151,EPK_000170,571.31,,False
EPK_000330,EPK_000484,3397.87,2024-06-11 23:49:05.649460,False
EPK_000025,EPK_000328,49.99,2024-06-11 23:56:53.802298,False
EPK_000382,EPK_000254,1988.25,,False
EPK_000114,EPK_000386,633.38,,False
EPK_000381,EPK_000125,17121.72,,False
EPK_000481,EPK_000254,1751.07,2024-06-12 00:42:17.756686,False
EPK_000283,EPK_000071,3170.4,2024-06-12 01:30:16.653957,False
EPK_000386,EPK_000037,266.47,2024-06-12 01:39:43.301244,False
EPK_000074,EPK_000323,786.71,2024-06-12 02:08:09.363672,False
EPK_000165,EPK_000203,1981.8,2024-06-12 02:39:53.049377,False
EPK_000188,EPK_000171,639.62,2024-06-12 03:34:25.433169,False
EPK_000077,EPK_000222,762.5,2024-06-12 03:37:55.725192,False
EPK_000434,EPK_000216,1626.92,2024-06-12 03:46:40.359521,False
EPK_000089,EPK_000244,83.94,,False
EPK_000175,EPK_000335,499.38,,False
EPK_000020,EPK_000190,3580.27,2024-06-12 04:41:38.611790,False
EPK_000053,EPK_000297,607.61,2024-06-12 05:41:21.491787,False
EPK_000183,EPK_000319,36492.36,2024-06-12 06:53:28.421630,False
EPK_000358,EPK_000181,1256.54,,False
EPK_000221,EPK_000333,68.17,2024-06-12 08:31:57.355518,False
EPK_000314,EPK_000382,2134.13,2024-06-12 08:57:00.871998,False
EPK_000327,EPK_000204,225.0,,False
EPK_000178,EPK_000360,1826.2,2024-06-12 09:13:17.316746,False
EPK_000275,EPK_000198,469.38,2024-06-12 09:56:27.009534,False
EPK_000111,EPK_000331,518.46,2024-06-12 10:28:54.531891,False
EPK_000223,EPK_000164,5180.91,2024-06-12 11:46:57.013711,False
EPK_000213,EPK_000241,101.98,,False
EPK_000058,EPK_000387,529.6,,False
EPK_000326,EPK_000129,447.86,2024-06-12 12:48:14.936440,False
EPK_000392,EPK_000226,8148.25,2024-06-12 12:59:36.117503,False
EPK_000108,EPK_000121,649.78,2024-06-12 14:47:01.761519,False
EPK_000384,EPK_000043,267.1,2024-06-12 14:52:09.540218,False
EPK_000156,EPK_000450,1551.33,2024-06-12 15:27:26.531131,False
EPK_000190,EPK_000195,286.74,2024-06-12 15:32:27.388532,False
EPK_000199,EPK_000357,356.36,2024-06-12 15:36:10.719277,False
EPK_000311,EPK_000203,3087.69,,False
EPK_000195,EPK_000466,14.89,2024-06-12 18:01:39.680887,False
EPK_000034,EPK_000457,258.26,2024-06-12 18:25:45.391384,False
EPK_000378,EPK_000317,397.36,2024-06-12 18:28:48.639266,False
EPK_000386,EPK_000256,11133.24,2024-06-12 18:45:21.957354,False
EPK_000245,EPK_000016,2138.79,2024-06-12 19:04:23.476064,False
EPK_000236,EPK_000271,1045.67,,False
EPK_000103,EPK_000008,939.36,2024-06-12 19:42:25.545954,False
EPK_000006,EPK_000248,1319.76,2024-06-12 20:22:15.516584,False
EPK_000282,EPK_000436,1585.1,2024-06-12 20:25:18.508777,False
EPK_000000,EPK_000200,1323.86,,False
EPK_000218,EPK_000058,20330.16,2024-06-12 21:07:54.256653,False
EPK_000463,EPK_000374,567.47,2024-06-12 21:48:17.625300,False
EPK_000229,EPK_000392,1424.51,2024-06-12 22:04:40.373470,False
EPK_000454,EPK_000139,1160.94,2024-06-12 22:54:32.167510,False
EPK_000171,EPK_000118,4486.91,2024-06-12 23:05:18.404753,False
EPK_000086,EPK_000040,387.67,2024-06-12 23:55:01.301218,False
EPK_000040,EPK_000398,632.56,2024-06-13 00:01:56.881752,False
EPK_000122,EPK_000321,113.58,2024-06-13 00:28:15.561723,False
EPK_000330,EPK_000361,4819.97,,False
EPK_000297,EPK_000266,111.68,2024-06-13 01:41:03.267047,False
EPK_000372,EPK_000007,2463.49,2024-06-13 02:39:56.620680,False
EPK_000416,EPK_000182,13652.03,,False
EPK_000177,EPK_000479,19704.52,,False
EPK_000062,EPK_000133,693.01,,False
EPK_000483,EPK_000180,652.74,,False
EPK_000164,EPK_000403,981.24,2024-06-13 05:31:23.641004,False
EPK_000488,EPK_000422,4234.87,2024-06-13 05:48:08.987990,False
EPK_000186,EPK_000354,899.52,2024-06-13 05:48:36.136549,False
EPK_000382,EPK_000071,727.34,2024-06-13 06:28:40.203478,False
EPK_000208,EPK_000497,5481.09,2024-06-13 07:31:11.382596,False
EPK_000226,EPK_000112,1170.88,,False
EPK_000431,EPK_000106,871.63,2024-06-13 08:32:26.477082,False
EPK_000388,EPK_000289,294.65,2024-06-13 09:21:43.068071,False
EPK_000047,EPK_000312,5118.14,2024-06-13 09:26:06.813445,False
EPK_000223,EPK_000116,1588.61,2024-06-13 09:30:10.796753,False
EPK_000002,EPK_000119,1077.52,2024-06-13 10:32:31.764923,False
EPK_000371,EPK_000146,67.16,2024-06-13 10:58:52.666197,False
EPK_000174,EPK_000326,4590.52,2024-06-13 11:47:42.872201,False
EPK_000445,EPK_000414,200.06,2024-06-13 12:23:54.310382,False
EPK_000098,EPK_000209,2160.03,2024-06-13 12:29:32.245999,False
EPK_000115,EPK_000295,341.11,2024-06-13 12:29:44.292027,False
EPK_000269,EPK_000397,219.28,2024-06-13 12:34:10.181979,False
EPK_000446,EPK_000102,4412.63,2024-06-13 12:47:05.977632,False
EPK_000367,EPK_000123,1277.28,2024-06-13 13:18:19.408810,False
EPK_000252,EPK_000244,1166.26,2024-06-13 13:50:37.772329,False
EPK_000316,EPK_000378,20450.53,,True
EPK_000414,EPK_000355,19981.33,2024-06-13 15:20:16.564072,False
EPK_000094,EPK_000208,757.16,2024-06-13 16:13:13.915232,False
EPK_000272,EPK_000420,154.36,2024-06-13 16:26:00.046156,False
EPK_000379,EPK_000427,9142.76,,False
EPK_000023,EPK_000392,145.92,2024-06-13 16:45:39.614758,False
EPK_000115,EPK_000313,2236.79,2024-06-13 17:05:05.404870,False
EPK_000150,EPK_000403,733.74,2024-06-13 17:40:59.975307,True
EPK_000337,EPK_000108,1229.05,2024-06-13 17:54:51.752857,False
EPK_000049,EPK_000376,6901.11,2024-06-13 18:21:44.082971,False
EPK_000205,EPK_000347,336.88,2024-06-13 18:29:59.569301,False
EPK_000497,EPK_000049,440.43,2024-06-13 18:51:10.021881,False
EPK_000334,EPK_000403,3418.92,2024-06-13 19:04:31.196340,False
EPK_000078,EPK_000104,16046.2,,False
EPK_000069,EPK_000419,44858.17,2024-06-13 20:04:37.372179,False
EPK_000026,EPK_000372,124.44,,False
EPK_000270,EPK_000026,584.4,,False
EPK_000049,EPK_000455,233.38,2024-06-13 20:53:50.187741,False
EPK_000291,EPK_000287,3904.28,2024-06-13 21:21:25.456460,False
EPK_000246,EPK_000256,1201.47,2024-06-13 21:21:42.802527,False
EPK_000263,EPK_000272,4091.56,2024-06-13 21:40:46.694328,False
EPK_000078,EPK_000136,606.27,2024-06-13 22:00:05.454198,False
EPK_000386,EPK_000339,3131.58,,False
EPK_000189,EPK_000300,838.48,,False
EPK_000046,EPK_000479,1357.43,2024-06-13 23:58:34.668119,False
EPK_000460,EPK_000321,462.03,2024-06-14 00:39:08.054462,False
